imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.40, 0.27",1,1,1,1,2,36,2820
"0.40, 0.28",1,1,1,1,2,35,2900
"0.40, 0.29",1,1,1,1,2,27,2920
"0.40, 0.30",1,1,1,1,2,28,2600
"0.40, 0.31",1,1,1,1,2,29,2700
"0.40, 0.32",1,1,1,1,2,30,2860
"0.40, 0.33",1,1,1,1,2,36,2780
"0.40, 0.34",1,1,1,1,2,31,2760
"0.40, 0.35",1,1,1,1,2,33,3020
"0.40, 0.36",1,1,1,1,2,34,2720
"0.40, 0.37",1,1,1,1,2,35,2660
"0.40, 0.38",1,1,1,1,2,36,2740
"0.40, 0.39",1,1,1,1,2,37,2400
"0.40, 0.40",1,1,1,1,2,38,2820
