imb_vector,tier,pms_over,pms_under,pms_unused,pms_used,pms_over_degree,min_cut
"0.28, 0.05",1,3,0,0,3,20,620
"0.28, 0.06",1,2,0,0,3,23,570
"0.28, 0.07",1,3,0,0,3,20,620
"0.28, 0.08",1,2,0,0,3,24,540
"0.28, 0.09",1,2,0,0,3,24,540
"0.28, 0.10",1,2,0,0,3,24,540
"0.28, 0.11",1,2,0,0,3,32,1050
"0.28, 0.12",1,2,0,0,3,35,1100
"0.28, 0.13",1,2,0,0,3,36,1240
"0.28, 0.14",1,2,0,0,3,37,1560
"0.28, 0.15",1,2,1,0,3,36,540
"0.28, 0.16",1,2,0,0,3,39,1210
"0.28, 0.17",1,2,0,0,3,40,1500
"0.28, 0.18",1,2,0,0,3,42,1440
"0.28, 0.19",1,1,0,0,3,43,1450
"0.28, 0.20",1,2,0,0,3,42,1560
"0.28, 0.21",1,2,1,0,3,43,540
"0.28, 0.22",1,2,0,0,3,42,1560
"0.28, 0.23",1,2,1,0,3,45,530
"0.28, 0.24",1,2,1,0,3,45,530
"0.28, 0.25",1,2,1,0,3,45,530
"0.28, 0.26",1,2,1,0,3,45,530
"0.28, 0.27",1,2,1,0,3,45,530
"0.28, 0.28",1,2,1,0,3,45,530
"0.28, 0.29",1,2,1,0,3,45,530
"0.28, 0.30",1,1,0,0,3,48,1100
"0.28, 0.31",1,2,1,0,3,45,530
"0.28, 0.32",1,2,1,0,3,45,530
"0.28, 0.33",1,1,0,0,3,48,1100
"0.28, 0.34",1,2,1,0,3,45,530
"0.28, 0.35",1,2,1,0,3,44,670
"0.28, 0.36",1,2,1,0,3,44,670
"0.28, 0.37",1,2,1,0,3,43,670
"0.28, 0.38",1,1,0,0,3,48,1100
"0.28, 0.39",1,2,1,0,3,58,680
"0.28, 0.40",1,2,1,0,3,43,670
"0.29, 0.00",1,3,0,0,3,20,680
"0.29, 0.01",1,3,0,0,3,21,630
"0.29, 0.02",1,3,0,0,3,22,630
"0.29, 0.03",1,3,0,0,3,20,600
"0.29, 0.04",1,3,0,0,3,20,620
"0.29, 0.05",1,3,0,0,3,20,620
"0.29, 0.06",1,2,0,0,3,23,570
"0.29, 0.07",1,2,1,0,3,30,650
"0.29, 0.08",1,2,0,0,3,24,540
"0.29, 0.09",1,2,0,0,3,24,540
"0.29, 0.10",1,2,0,0,3,24,540
"0.29, 0.11",1,2,0,0,3,24,540
"0.29, 0.12",1,2,0,0,3,33,960
"0.29, 0.13",1,2,1,0,3,36,1670
"0.29, 0.14",1,2,0,0,3,37,1560
"0.29, 0.15",1,2,1,0,3,36,1200
"0.29, 0.16",1,2,0,0,3,39,1630
"0.29, 0.17",1,2,0,0,3,40,1500
"0.29, 0.18",1,2,0,0,3,41,1400
"0.29, 0.19",1,1,0,0,3,42,1500
"0.29, 0.20",1,2,0,0,3,44,1500
"0.29, 0.21",1,1,0,0,3,47,1220
"0.29, 0.22",1,1,0,0,3,47,1220
"0.29, 0.23",1,2,1,0,3,45,530
"0.29, 0.24",1,2,1,0,3,45,530
"0.29, 0.25",1,2,0,0,3,44,1500
"0.29, 0.26",1,2,1,0,3,45,530
"0.29, 0.27",1,2,1,0,3,45,530
"0.29, 0.28",1,2,1,0,3,45,530
"0.29, 0.29",1,2,1,0,3,45,530
"0.29, 0.30",1,2,0,0,3,44,1500
"0.29, 0.31",1,2,1,0,3,45,530
"0.29, 0.32",1,2,0,0,3,44,1500
"0.29, 0.33",1,2,1,0,3,45,530
"0.29, 0.34",1,2,1,0,3,45,530
"0.29, 0.35",1,1,0,0,3,48,1100
"0.29, 0.36",1,2,1,0,3,44,610
"0.29, 0.37",1,1,0,0,3,48,1100
"0.29, 0.38",1,2,1,0,3,44,610
"0.29, 0.39",1,2,1,0,3,58,670
"0.29, 0.40",1,1,0,0,3,48,1100
"0.30, 0.00",1,3,0,0,3,20,680
"0.30, 0.01",1,3,0,0,3,21,630
"0.30, 0.02",1,3,0,0,3,22,630
"0.30, 0.03",1,3,0,0,3,20,600
"0.30, 0.04",1,3,0,0,3,20,620
"0.30, 0.05",1,3,0,0,3,20,620
"0.30, 0.06",1,2,0,0,3,23,570
"0.30, 0.07",1,3,0,0,3,28,760
"0.30, 0.08",1,2,0,0,3,24,540
"0.30, 0.09",1,2,0,0,3,24,540
"0.30, 0.10",1,2,0,0,3,31,1090
"0.30, 0.11",1,2,0,0,3,24,540
"0.30, 0.12",1,2,0,0,3,33,960
"0.30, 0.13",1,2,0,0,3,36,1240
"0.30, 0.14",1,2,1,0,3,36,540
"0.30, 0.15",1,2,1,0,3,38,1080
"0.30, 0.16",1,2,0,0,3,24,540
"0.30, 0.17",1,2,0,0,3,40,1380
"0.30, 0.18",1,2,1,0,3,41,570
"0.30, 0.19",1,2,0,0,3,36,520
"0.30, 0.20",1,2,1,0,3,43,640
"0.30, 0.21",1,2,1,0,3,44,520
"0.30, 0.22",1,2,1,0,3,46,510
"0.30, 0.23",1,1,0,0,3,46,1450
"0.30, 0.24",1,2,1,0,3,46,510
"0.30, 0.25",1,2,1,0,3,46,510
"0.30, 0.26",1,2,0,0,3,37,510
"0.30, 0.27",1,2,1,0,3,46,510
"0.30, 0.28",1,2,0,0,3,37,510
"0.30, 0.29",1,2,1,0,3,46,510
"0.30, 0.30",1,2,1,0,3,46,510
"0.30, 0.31",1,2,1,0,3,46,510
"0.30, 0.32",1,2,1,0,3,46,510
"0.30, 0.33",1,2,1,0,3,48,1100
"0.30, 0.34",1,2,1,0,3,45,530
"0.30, 0.35",1,2,1,0,3,45,530
"0.30, 0.36",1,2,1,0,3,45,530
"0.30, 0.37",1,2,1,0,3,55,490
"0.30, 0.38",1,2,1,0,3,45,530
"0.30, 0.39",1,2,1,0,3,46,520
"0.30, 0.40",1,2,1,0,3,60,670
"0.31, 0.00",1,3,0,0,3,20,880
"0.31, 0.01",1,3,0,0,3,21,630
"0.31, 0.02",1,3,0,0,3,21,630
"0.31, 0.03",1,3,0,0,3,20,600
"0.31, 0.04",1,3,0,0,3,20,620
"0.31, 0.05",1,3,0,0,3,20,620
"0.31, 0.06",1,3,0,0,3,20,620
"0.31, 0.07",1,3,0,0,3,20,620
"0.31, 0.08",1,2,0,0,3,24,540
"0.31, 0.09",1,2,0,0,3,24,540
"0.31, 0.10",1,2,0,0,3,24,540
"0.31, 0.11",1,2,0,0,3,32,1050
"0.31, 0.12",1,2,0,0,3,35,1100
"0.31, 0.13",1,2,0,0,3,35,1050
"0.31, 0.14",1,2,1,0,3,38,1580
"0.31, 0.15",1,2,1,0,3,36,540
"0.31, 0.16",1,2,1,0,3,40,1460
"0.31, 0.17",1,2,0,0,3,40,1380
"0.31, 0.18",1,2,0,0,3,41,590
"0.31, 0.19",1,2,0,0,3,43,1360
"0.31, 0.20",1,1,0,0,3,45,1590
"0.31, 0.21",1,2,1,0,3,39,1610
"0.31, 0.22",1,2,1,0,3,41,1560
"0.31, 0.23",1,2,1,0,3,42,1600
"0.31, 0.24",1,1,0,0,3,47,1400
"0.31, 0.25",1,2,1,0,3,47,500
"0.31, 0.26",1,2,1,0,3,41,1600
"0.31, 0.27",1,2,1,0,3,42,1600
"0.31, 0.28",1,2,1,0,3,42,1600
"0.31, 0.29",1,1,0,0,3,47,1400
"0.31, 0.30",1,2,1,0,3,47,500
"0.31, 0.31",1,2,1,0,3,52,640
"0.31, 0.32",1,1,0,0,3,47,1400
"0.31, 0.33",1,2,1,0,3,41,1600
"0.31, 0.34",1,2,1,0,3,41,1600
"0.31, 0.35",1,1,0,0,3,47,1400
"0.31, 0.36",1,2,1,0,3,52,940
"0.31, 0.37",1,1,0,0,3,47,1400
"0.31, 0.38",1,2,1,0,3,41,1600
"0.31, 0.39",1,2,1,0,3,52,940
"0.31, 0.40",1,1,0,0,3,47,1400
"0.32, 0.00",1,3,0,0,3,20,960
"0.32, 0.01",1,3,0,0,3,21,630
"0.32, 0.02",1,3,0,0,3,22,630
"0.32, 0.03",1,3,0,0,3,20,600
"0.32, 0.04",1,3,0,0,3,20,620
"0.32, 0.05",1,3,0,0,3,20,620
"0.32, 0.06",1,3,0,0,3,20,620
"0.32, 0.07",1,3,0,0,3,28,760
"0.32, 0.08",1,2,0,0,3,24,540
"0.32, 0.09",1,2,0,0,3,24,540
"0.32, 0.10",1,2,0,0,3,24,540
"0.32, 0.11",1,2,0,0,3,32,1140
"0.32, 0.12",1,2,0,0,3,32,960
"0.32, 0.13",1,2,0,0,3,35,1050
"0.32, 0.14",1,2,0,0,3,38,1070
"0.32, 0.15",1,2,1,0,3,36,540
"0.32, 0.16",1,2,0,0,3,39,1230
"0.32, 0.17",1,2,0,0,3,40,1380
"0.32, 0.18",1,2,0,0,3,40,590
"0.32, 0.19",1,2,0,0,3,43,1360
"0.32, 0.20",1,1,0,0,3,45,1590
"0.32, 0.21",1,1,0,0,3,46,1460
"0.32, 0.22",1,2,1,0,3,44,1480
"0.32, 0.23",1,1,0,0,3,48,1370
"0.32, 0.24",1,2,1,0,3,44,1520
"0.32, 0.25",1,2,1,0,3,44,1520
"0.32, 0.26",1,2,1,0,3,44,1520
"0.32, 0.27",1,2,1,0,3,44,1520
"0.32, 0.28",1,2,1,0,3,44,1520
"0.32, 0.29",1,2,1,0,3,44,1520
"0.32, 0.30",1,2,1,0,3,44,1520
"0.32, 0.31",1,2,1,0,3,44,1520
"0.32, 0.32",1,2,1,0,3,44,1520
"0.32, 0.33",1,2,1,0,3,44,1520
"0.32, 0.34",1,2,1,0,3,44,1520
"0.32, 0.35",1,2,1,0,3,44,1520
"0.32, 0.36",1,2,1,0,3,44,1520
"0.32, 0.37",1,2,1,0,3,44,1520
"0.32, 0.38",1,2,1,0,3,44,1520
"0.32, 0.39",1,2,1,0,3,44,1520
"0.32, 0.40",1,2,1,0,3,44,1520
"0.33, 0.00",1,3,0,0,3,20,830
"0.33, 0.01",1,3,0,0,3,21,630
"0.33, 0.02",1,3,0,0,3,22,630
"0.33, 0.03",1,3,0,0,3,20,620
"0.33, 0.04",1,3,0,0,3,20,620
"0.33, 0.05",1,3,0,0,3,20,620
"0.33, 0.06",1,3,0,0,3,20,620
"0.33, 0.07",1,3,0,0,3,20,620
"0.33, 0.08",1,2,0,0,3,24,540
"0.33, 0.09",1,2,0,0,3,24,540
"0.33, 0.10",1,2,0,0,3,24,540
"0.33, 0.11",1,2,0,0,3,32,1050
"0.33, 0.12",1,2,0,0,3,32,960
"0.33, 0.13",1,2,0,0,3,36,1240
"0.33, 0.14",1,2,0,0,3,37,1540
"0.33, 0.15",1,2,1,0,3,38,1080
"0.33, 0.16",1,2,0,0,3,40,1590
"0.33, 0.17",1,2,0,0,3,40,1380
"0.33, 0.18",1,2,1,0,3,43,580
"0.33, 0.19",1,2,1,0,3,43,1430
"0.33, 0.20",1,1,0,0,3,45,1590
"0.33, 0.21",1,2,1,0,3,46,1360
"0.33, 0.22",1,2,1,0,3,45,1440
"0.33, 0.23",1,2,1,0,3,46,1470
"0.33, 0.24",1,2,1,0,3,46,1470
"0.33, 0.25",1,2,1,0,3,46,1470
"0.33, 0.26",1,2,1,0,3,46,1470
"0.33, 0.27",1,2,1,0,3,46,1470
"0.33, 0.28",1,2,1,0,3,46,1470
"0.33, 0.29",1,2,1,0,3,46,1470
"0.33, 0.30",1,2,1,0,3,46,1470
"0.33, 0.31",1,2,1,0,3,46,1470
"0.33, 0.32",1,2,1,0,3,46,1470
"0.33, 0.33",1,2,1,0,3,46,1470
"0.33, 0.34",1,2,1,0,3,46,1470
"0.33, 0.35",1,2,1,0,3,46,1470
"0.33, 0.36",1,2,1,0,3,46,1470
"0.33, 0.37",1,2,1,0,3,46,1470
"0.33, 0.38",1,2,1,0,3,46,1470
"0.33, 0.39",1,2,1,0,3,46,1470
"0.33, 0.40",1,2,1,0,3,46,1470
"0.34, 0.00",1,3,0,0,3,20,730
"0.34, 0.01",1,3,0,0,3,21,730
"0.34, 0.02",1,3,0,0,3,22,630
"0.34, 0.03",1,3,0,0,3,20,600
"0.34, 0.04",1,3,0,0,3,20,620
"0.34, 0.05",1,3,0,0,3,20,620
"0.34, 0.06",1,3,0,0,3,20,620
"0.34, 0.07",1,3,0,0,3,20,620
"0.34, 0.08",1,2,0,0,3,24,540
"0.34, 0.09",1,2,0,0,3,24,540
"0.34, 0.10",1,2,0,0,3,31,1090
"0.34, 0.11",1,2,0,0,3,24,540
"0.34, 0.12",1,2,0,0,3,32,960
"0.34, 0.13",1,2,0,0,3,36,1240
"0.34, 0.14",1,2,0,0,3,37,1560
"0.34, 0.15",1,2,1,0,3,36,540
"0.34, 0.16",1,2,0,0,3,37,970
"0.34, 0.17",1,2,0,0,3,40,1380
"0.34, 0.18",1,2,1,0,3,42,600
"0.34, 0.19",1,2,0,0,3,43,1360
"0.34, 0.20",1,1,0,0,3,45,1590
"0.34, 0.21",1,2,1,0,3,44,1540
"0.34, 0.22",1,2,1,0,3,48,1370
"0.34, 0.23",1,2,1,0,3,47,1430
"0.34, 0.24",1,2,1,0,3,47,1430
"0.34, 0.25",1,2,1,0,3,47,1430
"0.34, 0.26",1,2,1,0,3,47,1430
"0.34, 0.27",1,2,1,0,3,47,1430
"0.34, 0.28",1,2,1,0,3,47,1430
"0.34, 0.29",1,2,1,0,3,47,1430
"0.34, 0.30",1,2,1,0,3,47,1430
"0.34, 0.31",1,2,1,0,3,47,1430
"0.34, 0.32",1,2,1,0,3,47,1430
"0.34, 0.33",1,2,1,0,3,47,1430
"0.34, 0.34",1,2,1,0,3,47,1430
"0.34, 0.35",1,2,1,0,3,47,1430
"0.34, 0.36",1,2,1,0,3,47,1430
"0.34, 0.37",1,2,1,0,3,47,1430
"0.34, 0.38",1,2,1,0,3,47,1430
"0.34, 0.39",1,2,1,0,3,47,1430
"0.34, 0.40",1,2,1,0,3,47,1430
"0.35, 0.00",1,3,0,0,3,20,630
"0.35, 0.01",1,3,0,0,3,21,630
"0.35, 0.02",1,3,0,0,3,21,630
"0.35, 0.03",1,3,0,0,3,20,600
"0.35, 0.04",1,3,0,0,3,20,620
"0.35, 0.05",1,3,0,0,3,20,620
"0.35, 0.06",1,3,0,0,3,20,620
"0.35, 0.07",1,3,0,0,3,20,620
"0.35, 0.08",1,2,0,0,3,24,540
"0.35, 0.09",1,2,0,0,3,24,540
"0.35, 0.10",1,2,0,0,3,31,1090
"0.35, 0.11",1,2,0,0,3,24,540
"0.35, 0.12",1,2,0,0,3,35,1220
"0.35, 0.13",1,2,0,0,3,37,1160
"0.35, 0.14",1,2,0,0,3,37,1540
"0.35, 0.15",1,2,1,0,3,40,1290
"0.35, 0.16",1,2,0,0,3,39,1140
"0.35, 0.17",1,2,0,0,3,40,1380
"0.35, 0.18",1,2,0,0,3,24,540
"0.35, 0.19",1,2,0,0,3,43,1360
"0.35, 0.20",1,2,1,0,3,44,1400
"0.35, 0.21",1,1,0,0,3,46,1460
"0.35, 0.22",1,2,1,0,3,48,1370
"0.35, 0.23",1,2,1,0,3,49,1390
"0.35, 0.24",1,2,1,0,3,50,1360
"0.35, 0.25",1,2,1,0,3,50,1360
"0.35, 0.26",1,2,1,0,3,50,1360
"0.35, 0.27",1,2,1,0,3,50,1360
"0.35, 0.28",1,2,1,0,3,50,1360
"0.35, 0.29",1,2,1,0,3,50,1360
"0.35, 0.30",1,2,1,0,3,50,1360
"0.35, 0.31",1,2,1,0,3,50,1360
"0.35, 0.32",1,2,1,0,3,50,1360
"0.35, 0.33",1,2,1,0,3,50,1360
"0.35, 0.34",1,2,1,0,3,50,1360
"0.35, 0.35",1,2,1,0,3,50,1360
"0.35, 0.36",1,2,1,0,3,50,1360
"0.35, 0.37",1,2,1,0,3,50,1360
"0.35, 0.38",1,2,1,0,3,50,1360
"0.35, 0.39",1,2,1,0,3,50,1360
"0.35, 0.40",1,2,1,0,3,50,1360
"0.36, 0.00",1,3,0,0,3,21,1100
"0.36, 0.01",1,3,0,0,3,21,630
"0.36, 0.02",1,3,0,0,3,22,630
"0.36, 0.03",1,3,0,0,3,20,600
"0.36, 0.04",1,3,0,0,3,20,620
"0.36, 0.05",1,3,0,0,3,20,620
"0.36, 0.06",1,3,0,0,3,20,620
"0.36, 0.07",1,3,0,0,3,20,620
"0.36, 0.08",1,2,0,0,3,24,540
"0.36, 0.09",1,2,0,0,3,24,540
"0.36, 0.10",1,2,0,0,3,24,540
"0.36, 0.11",1,2,0,0,3,32,1050
"0.36, 0.12",1,2,0,0,3,32,960
"0.36, 0.13",1,2,0,0,3,35,1050
"0.36, 0.14",1,2,1,0,3,38,1580
"0.36, 0.15",1,2,1,0,3,36,540
"0.36, 0.16",1,2,1,0,3,36,540
"0.36, 0.17",1,2,0,0,3,40,1380
"0.36, 0.18",1,2,1,0,3,42,600
"0.36, 0.19",1,2,0,0,3,43,1360
"0.36, 0.20",1,1,0,0,3,45,1590
"0.36, 0.21",1,2,1,0,3,46,1430
"0.36, 0.22",1,2,1,0,3,48,1370
"0.36, 0.23",1,2,1,0,3,49,1390
"0.36, 0.24",1,2,1,0,3,50,1360
"0.36, 0.25",1,2,1,0,3,51,1330
"0.36, 0.26",1,2,1,0,3,51,1350
"0.36, 0.27",1,2,1,0,3,51,1350
"0.36, 0.28",1,2,1,0,3,51,1350
"0.36, 0.29",1,2,1,0,3,51,1350
"0.36, 0.30",1,2,1,0,3,51,1350
"0.36, 0.31",1,2,1,0,3,51,1350
"0.36, 0.32",1,2,1,0,3,51,1350
"0.36, 0.33",1,2,1,0,3,51,1350
"0.36, 0.34",1,2,1,0,3,51,1350
"0.36, 0.35",1,2,1,0,3,51,1350
"0.36, 0.36",1,2,1,0,3,51,1350
"0.36, 0.37",1,2,1,0,3,51,1350
"0.36, 0.38",1,2,1,0,3,51,1350
"0.36, 0.39",1,2,1,0,3,51,1350
"0.36, 0.40",1,2,1,0,3,51,1350
"0.37, 0.00",1,3,0,0,3,20,810
"0.37, 0.01",1,3,0,0,3,21,630
"0.37, 0.02",1,3,0,0,3,21,630
"0.37, 0.03",1,3,0,0,3,20,600
"0.37, 0.04",1,3,0,0,3,20,600
"0.37, 0.05",1,3,0,0,3,20,620
"0.37, 0.06",1,2,0,0,3,23,570
"0.37, 0.07",1,3,0,0,3,20,620
"0.37, 0.08",1,2,0,0,3,24,540
"0.37, 0.09",1,2,0,0,3,24,540
"0.37, 0.10",1,2,0,0,3,24,540
"0.37, 0.11",1,2,0,0,3,24,540
"0.37, 0.12",1,2,0,0,3,32,960
"0.37, 0.13",1,2,0,0,3,37,1080
"0.37, 0.14",1,2,1,0,3,38,1580
"0.37, 0.15",1,2,1,0,3,36,540
"0.37, 0.16",1,2,0,0,3,40,1710
"0.37, 0.17",1,2,0,0,3,40,1380
"0.37, 0.18",1,2,1,0,3,43,580
"0.37, 0.19",1,2,0,0,3,43,1360
"0.37, 0.20",1,1,0,0,3,45,1590
"0.37, 0.21",1,1,0,0,3,46,1460
"0.37, 0.22",1,2,1,0,3,48,1370
"0.37, 0.23",1,2,1,0,3,49,1390
"0.37, 0.24",1,2,1,0,3,50,1360
"0.37, 0.25",1,2,1,0,3,51,1330
"0.37, 0.26",1,2,1,0,3,52,1320
"0.37, 0.27",1,2,1,0,3,52,1320
"0.37, 0.28",1,2,1,0,3,52,1320
"0.37, 0.29",1,2,1,0,3,52,1320
"0.37, 0.30",1,2,1,0,3,52,1320
"0.37, 0.31",1,2,1,0,3,52,1320
"0.37, 0.32",1,2,1,0,3,52,1320
"0.37, 0.33",1,2,1,0,3,52,1320
"0.37, 0.34",1,2,1,0,3,52,1320
"0.37, 0.35",1,2,1,0,3,52,1320
"0.37, 0.36",1,2,1,0,3,52,1320
"0.37, 0.37",1,2,1,0,3,52,1320
"0.37, 0.38",1,2,1,0,3,52,1320
"0.37, 0.39",1,2,1,0,3,52,1320
"0.37, 0.40",1,2,1,0,3,52,1320
"0.38, 0.00",1,3,0,0,3,20,680
"0.38, 0.01",1,3,0,0,3,21,630
"0.38, 0.02",1,3,0,0,3,22,630
"0.38, 0.03",1,3,0,0,3,20,600
"0.38, 0.04",1,3,0,0,3,20,620
"0.38, 0.05",1,3,0,0,3,20,620
"0.38, 0.06",1,3,0,0,3,20,620
"0.38, 0.07",1,2,0,0,3,29,540
"0.38, 0.08",1,2,0,0,3,24,540
"0.38, 0.09",1,2,0,0,3,24,540
"0.38, 0.10",1,2,0,0,3,24,540
"0.38, 0.11",1,2,0,0,3,24,540
"0.38, 0.12",1,2,0,0,3,35,1140
"0.38, 0.13",1,2,0,0,3,33,930
"0.38, 0.14",1,2,1,0,3,38,1580
"0.38, 0.15",1,2,1,0,3,36,540
"0.38, 0.16",1,2,0,0,3,40,1240
"0.38, 0.17",1,2,0,0,3,40,1380
"0.38, 0.18",1,2,1,0,3,36,540
"0.38, 0.19",1,2,1,0,3,43,1430
"0.38, 0.20",1,1,0,0,3,45,1590
"0.38, 0.21",1,2,1,0,3,46,1360
"0.38, 0.22",1,2,1,0,3,48,1370
"0.38, 0.23",1,2,1,0,3,48,840
"0.38, 0.24",1,2,1,0,3,50,1360
"0.38, 0.25",1,2,1,0,3,51,1330
"0.38, 0.26",1,2,1,0,3,46,1680
"0.38, 0.27",1,2,1,0,3,46,1680
"0.38, 0.28",1,2,1,0,3,46,1680
"0.38, 0.29",1,2,1,0,3,46,1680
"0.38, 0.30",1,2,1,0,3,47,1680
"0.38, 0.31",1,2,1,0,3,47,1680
"0.38, 0.32",1,2,1,0,3,46,1680
"0.38, 0.33",1,2,1,0,3,46,1680
"0.38, 0.34",1,2,1,0,3,47,1680
"0.38, 0.35",1,2,1,0,3,47,1680
"0.38, 0.36",1,2,1,0,3,46,1680
"0.38, 0.37",1,2,1,0,3,46,1680
"0.38, 0.38",1,2,1,0,3,46,1680
"0.38, 0.39",1,2,1,0,3,46,1680
"0.38, 0.40",1,2,1,0,3,46,1680
"0.39, 0.00",1,3,0,0,3,23,1730
"0.39, 0.01",1,3,0,0,3,22,700
"0.39, 0.02",1,3,0,0,3,22,630
"0.39, 0.03",1,3,0,0,3,20,600
"0.39, 0.04",1,3,0,0,3,20,620
"0.39, 0.05",1,3,0,0,3,20,600
"0.39, 0.06",1,3,0,0,3,20,620
"0.39, 0.07",1,2,0,0,3,29,540
"0.39, 0.08",1,2,0,0,3,24,540
"0.39, 0.09",1,2,0,0,3,24,540
"0.39, 0.10",1,2,0,0,3,24,540
"0.39, 0.11",1,2,0,0,3,32,1050
"0.39, 0.12",1,2,0,0,3,33,1410
"0.39, 0.13",1,2,0,0,3,33,930
"0.39, 0.14",1,2,1,0,3,36,540
"0.39, 0.15",1,2,1,0,3,36,540
"0.39, 0.16",1,2,0,0,3,40,1710
"0.39, 0.17",1,2,0,0,3,40,1380
"0.39, 0.18",1,2,1,0,3,36,540
"0.39, 0.19",1,2,0,0,3,43,1360
"0.39, 0.20",1,1,0,0,3,45,1590
"0.39, 0.21",1,1,0,0,3,46,1460
"0.39, 0.22",1,2,1,0,3,48,1370
"0.39, 0.23",1,2,1,0,3,50,840
"0.39, 0.24",1,2,1,0,3,50,1360
"0.39, 0.25",1,2,1,0,3,51,1330
"0.39, 0.26",1,2,1,0,3,48,1640
"0.39, 0.27",1,2,1,0,3,48,1640
"0.39, 0.28",1,2,1,0,3,48,1640
"0.39, 0.29",1,2,1,0,3,48,1640
"0.39, 0.30",1,2,1,0,3,48,1640
"0.39, 0.31",1,2,1,0,3,48,1640
"0.39, 0.32",1,2,1,0,3,48,1640
"0.39, 0.33",1,2,1,0,3,48,1640
"0.39, 0.34",1,2,1,0,3,48,1640
"0.39, 0.35",1,2,1,0,3,48,1640
"0.39, 0.36",1,2,1,0,3,48,1640
"0.39, 0.37",1,2,1,0,3,54,530
"0.39, 0.38",1,2,1,0,3,48,1640
"0.39, 0.39",1,2,1,0,3,48,1640
"0.39, 0.40",1,2,1,0,3,48,1640
"0.40, 0.00",1,3,0,0,3,20,840
"0.40, 0.01",1,3,0,0,3,21,630
"0.40, 0.02",1,3,0,0,3,22,630
"0.40, 0.03",1,3,0,0,3,20,600
"0.40, 0.04",1,3,0,0,3,20,620
"0.40, 0.05",1,3,0,0,3,20,620
"0.40, 0.06",1,3,0,0,3,20,620
"0.40, 0.07",1,3,0,0,3,20,620
"0.40, 0.08",1,2,0,0,3,24,540
"0.40, 0.09",1,2,0,0,3,24,540
"0.40, 0.10",1,2,0,0,3,24,540
"0.40, 0.11",1,2,0,0,3,24,540
"0.40, 0.12",1,2,0,0,3,32,960
"0.40, 0.13",1,2,0,0,3,35,1050
"0.40, 0.14",1,2,0,0,3,24,540
"0.40, 0.15",1,2,1,0,3,36,540
"0.40, 0.16",1,2,0,0,3,39,1630
"0.40, 0.17",1,2,0,0,3,40,1380
"0.40, 0.18",1,2,1,0,3,36,540
"0.40, 0.19",1,2,0,0,3,43,1360
"0.40, 0.20",1,1,0,0,3,45,1590
"0.40, 0.21",1,1,0,0,3,46,1460
"0.40, 0.22",1,2,1,0,3,48,1370
"0.40, 0.23",1,2,1,0,3,49,1390
"0.40, 0.24",1,2,1,0,3,50,1360
"0.40, 0.25",1,2,1,0,3,51,1330
"0.40, 0.26",1,2,1,0,3,50,1580
"0.40, 0.27",1,2,1,0,3,50,1580
"0.40, 0.28",1,2,1,0,3,50,1580
"0.40, 0.29",1,2,1,0,3,50,1580
"0.40, 0.30",1,2,1,0,3,50,1580
"0.40, 0.31",1,2,1,0,3,50,1580
"0.40, 0.32",1,2,1,0,3,50,1580
"0.40, 0.33",1,2,1,0,3,50,1580
"0.40, 0.34",1,2,1,0,3,50,1580
"0.40, 0.35",1,2,1,0,3,50,1580
"0.40, 0.36",1,2,1,0,3,50,1580
"0.40, 0.37",1,2,1,0,3,50,1580
"0.40, 0.38",1,2,1,0,3,54,530
"0.40, 0.39",1,1,1,0,3,56,520
"0.40, 0.40",1,1,1,0,3,56,520
